Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Invoice_Amount_USD,Invoice_Status,Product_Plan,Invoice_Month
INV01047,C064,2024-05-28,2024-06-27,189.12,Overdue,Enterprise,2024-05
INV01048,C041,2024-05-01,2024-05-31,758.44,Paid,Pro,2024-05
INV01049,C111,2024-05-16,2024-06-15,119.82,Paid,Basic,2024-05
INV01050,C057,2024-05-13,2024-06-12,188.57,Paid,Basic,2024-05
INV01051,C045,2024-05-22,2024-06-21,570.21,Partial,Pro,2024-05
INV01052,C095,2024-05-26,2024-06-25,409.41,Paid,Pro,2024-05
INV01053,C048,2024-05-15,2024-06-14,1021.61,Open,Basic,2024-05
INV01054,C041,2024-05-16,2024-06-15,336.34,Paid,Basic,2024-05
INV01055,C131,2024-05-06,2024-06-05,277.81,Paid,Enterprise,2024-05
INV01056,C065,2024-05-28,2024-06-27,635.14,Paid,Pro,2024-05
INV01057,C130,2024-05-11,2024-06-10,256.2,Paid,Enterprise,2024-05
INV01058,C006,2024-05-21,2024-06-20,103.16,Paid,Enterprise,2024-05
INV01059,C091,2024-05-27,2024-06-26,229.52,Partial,Enterprise,2024-05
INV01060,C097,2024-05-27,2024-06-26,131.07,Paid,Pro,2024-05
INV01061,C100,2024-05-03,2024-06-02,164.28,Open,Pro,2024-05
INV01062,C118,2024-05-06,2024-06-05,5120.7,Overdue,Enterprise,2024-05
INV01063,C059,2024-05-06,2024-06-05,3654.06,Paid,Enterprise,2024-05
INV01064,C057,2024-05-05,2024-06-04,171.23,Paid,Enterprise,2024-05
INV01065,C114,2024-05-25,2024-06-24,2290.89,Paid,Basic,2024-05
INV01066,C010,2024-05-16,2024-06-15,242.87,Overdue,Basic,2024-05
INV01067,C128,2024-05-17,2024-06-16,246.05,Paid,Basic,2024-05
INV01068,C001,2024-05-23,2024-06-22,327.63,Paid,Enterprise,2024-05
INV01069,C111,2024-05-01,2024-05-31,209.4,Paid,Pro,2024-05
INV01070,C005,2024-05-28,2024-06-27,147.63,Paid,Pro,2024-05
INV01071,C003,2024-05-24,2024-06-23,56.14,Open,Basic,2024-05
INV01072,C080,2024-05-12,2024-06-11,241.87,Paid,Pro,2024-05
INV01073,C059,2024-05-22,2024-06-21,2884.83,Paid,Basic,2024-05
INV01074,C105,2024-05-27,2024-06-26,202.48,Paid,Enterprise,2024-05
INV01075,C092,2024-05-13,2024-06-12,172.82,Paid,Pro,2024-05
INV01076,C132,2024-05-20,2024-06-19,181.28,Paid,Enterprise,2024-05
INV01077,C057,2024-05-10,2024-06-09,499.08,Paid,Enterprise,2024-05
INV01078,C137,2024-05-24,2024-06-23,773.41,Paid,Enterprise,2024-05
INV01079,C036,2024-05-15,2024-06-14,120.05,Paid,Pro,2024-05
INV01080,C041,2024-05-23,2024-06-22,460.73,Partial,Enterprise,2024-05
INV01081,C001,2024-05-06,2024-06-05,338.56,Overdue,Enterprise,2024-05
INV01082,C070,2024-05-01,2024-05-31,788.82,Paid,Basic,2024-05
INV01083,C080,2024-05-26,2024-06-25,289.01,Open,Enterprise,2024-05
INV01084,C065,2024-05-17,2024-06-16,506.34,Paid,Enterprise,2024-05
INV01085,C064,2024-05-10,2024-06-09,159.98,Paid,Pro,2024-05
INV01086,C094,2024-05-16,2024-06-15,197.04,Paid,Pro,2024-05
INV01087,C001,2024-05-13,2024-06-12,386.69,Paid,Pro,2024-05
INV01088,C003,2024-05-18,2024-06-17,176.72,Paid,Pro,2024-05
INV01089,C013,2024-05-15,2024-06-14,420.83,Partial,Pro,2024-05
INV01090,C002,2024-05-04,2024-06-03,191.48,Paid,Pro,2024-05
INV01091,C061,2024-05-28,2024-06-27,276.97,Paid,Basic,2024-05
INV01092,C051,2024-05-16,2024-06-15,233.43,Partial,Basic,2024-05
INV01093,C099,2024-05-09,2024-06-08,279.73,Overdue,Basic,2024-05
INV01094,C095,2024-05-13,2024-06-12,176.89,Paid,Enterprise,2024-05
INV01095,C138,2024-05-12,2024-06-11,170.91,Paid,Basic,2024-05
INV01096,C035,2024-05-22,2024-06-21,262.15,Paid,Enterprise,2024-05
INV01097,C050,2024-05-09,2024-06-08,535.43,Paid,Enterprise,2024-05
INV01098,C075,2024-05-06,2024-06-05,258.29,Paid,Enterprise,2024-05
INV01099,C098,2024-05-07,2024-06-06,710.12,Paid,Basic,2024-05
INV01100,C124,2024-05-26,2024-06-25,223.64,Open,Enterprise,2024-05
INV01101,C105,2024-05-15,2024-06-14,112.34,Paid,Basic,2024-05
INV01102,C024,2024-05-23,2024-06-22,180.15,Paid,Pro,2024-05
INV01103,C112,2024-05-22,2024-06-21,1400.04,Overdue,Pro,2024-05
INV01104,C111,2024-05-10,2024-06-09,121.44,Paid,Enterprise,2024-05
INV01105,C076,2024-05-27,2024-06-26,421.48,Paid,Basic,2024-05
INV01106,C126,2024-05-11,2024-06-10,1321.49,Paid,Enterprise,2024-05
INV01107,C115,2024-05-09,2024-06-08,320.4,Paid,Pro,2024-05
INV01108,C128,2024-05-05,2024-06-04,264.01,Paid,Enterprise,2024-05
INV01109,C065,2024-05-28,2024-06-27,598.81,Paid,Pro,2024-05
INV01110,C116,2024-05-10,2024-06-09,339.93,Paid,Basic,2024-05
INV01111,C085,2024-05-08,2024-06-07,127.21,Paid,Enterprise,2024-05
INV01112,C106,2024-05-16,2024-06-15,262.07,Paid,Pro,2024-05
INV01113,C137,2024-05-16,2024-06-15,887.9,Paid,Enterprise,2024-05
INV01114,C029,2024-05-10,2024-06-09,822.5,Paid,Enterprise,2024-05
INV01115,C101,2024-05-12,2024-06-11,362.9,Paid,Pro,2024-05
INV01116,C078,2024-05-20,2024-06-19,287.05,Paid,Pro,2024-05
INV01117,C125,2024-05-08,2024-06-07,243.47,Paid,Enterprise,2024-05
INV01118,C003,2024-05-26,2024-06-25,148.95,Paid,Enterprise,2024-05
INV01119,C071,2024-05-10,2024-06-09,847.71,Paid,Pro,2024-05
INV01120,C040,2024-05-11,2024-06-10,104.21,Overdue,Pro,2024-05
INV01121,C065,2024-05-01,2024-05-31,958.31,Open,Enterprise,2024-05
INV01122,C025,2024-05-17,2024-06-16,643.68,Paid,Basic,2024-05
INV01123,C065,2024-05-05,2024-06-04,427.55,Paid,Enterprise,2024-05
INV01124,C108,2024-05-19,2024-06-18,154.21,Paid,Pro,2024-05
INV01125,C124,2024-05-06,2024-06-05,220.38,Partial,Enterprise,2024-05
INV01126,C090,2024-05-03,2024-06-02,178.71,Partial,Basic,2024-05
INV01127,C137,2024-05-13,2024-06-12,1058.18,Overdue,Enterprise,2024-05
INV01128,C079,2024-05-01,2024-05-31,240.67,Paid,Enterprise,2024-05
INV01129,C127,2024-05-02,2024-06-01,571.02,Open,Pro,2024-05
INV01130,C080,2024-05-04,2024-06-03,194.58,Paid,Enterprise,2024-05
INV01131,C116,2024-05-21,2024-06-20,370.43,Paid,Enterprise,2024-05
INV01132,C137,2024-05-01,2024-05-31,698.2,Paid,Enterprise,2024-05
INV01133,C093,2024-05-22,2024-06-21,254.97,Paid,Pro,2024-05
INV01134,C044,2024-05-02,2024-06-01,164.6,Paid,Pro,2024-05
INV01135,C088,2024-05-15,2024-06-14,924.08,Paid,Enterprise,2024-05
INV01136,C073,2024-05-13,2024-06-12,283.83,Overdue,Basic,2024-05
INV01137,C010,2024-05-02,2024-06-01,191.03,Paid,Pro,2024-05
INV01138,C003,2024-05-17,2024-06-16,274.39,Paid,Enterprise,2024-05
INV01139,C132,2024-05-13,2024-06-12,83.77,Partial,Pro,2024-05
INV01140,C126,2024-05-05,2024-06-04,736.94,Paid,Enterprise,2024-05
INV01141,C058,2024-05-01,2024-05-31,105.3,Partial,Enterprise,2024-05
INV01142,C075,2024-05-02,2024-06-01,156.45,Paid,Basic,2024-05
INV01143,C076,2024-05-07,2024-06-06,935.84,Paid,Enterprise,2024-05
INV01144,C020,2024-05-22,2024-06-21,210.95,Partial,Pro,2024-05
INV01145,C012,2024-05-12,2024-06-11,563.23,Overdue,Pro,2024-05
INV01146,C055,2024-05-08,2024-06-07,245.53,Overdue,Pro,2024-05
INV01147,C016,2024-05-03,2024-06-02,3851.51,Overdue,Enterprise,2024-05
INV01148,C129,2024-05-20,2024-06-19,219.02,Paid,Enterprise,2024-05
INV01149,C106,2024-05-19,2024-06-18,155.86,Paid,Enterprise,2024-05
INV01150,C006,2024-05-14,2024-06-13,161.22,Paid,Pro,2024-05
INV01151,C031,2024-05-28,2024-06-27,1636.48,Overdue,Pro,2024-05
INV01152,C010,2024-05-01,2024-05-31,301.29,Paid,Pro,2024-05
INV01153,C090,2024-05-04,2024-06-03,149.21,Paid,Pro,2024-05
INV01154,C075,2024-05-01,2024-05-31,224.2,Paid,Basic,2024-05
INV01155,C006,2024-05-17,2024-06-16,233.17,Open,Pro,2024-05
INV01156,C066,2024-05-11,2024-06-10,718.37,Paid,Pro,2024-05
INV01157,C025,2024-06-16,2024-07-16,387.59,Paid,Enterprise,2024-06
INV01158,C092,2024-06-08,2024-07-08,122.34,Overdue,Basic,2024-06
INV01159,C136,2024-06-22,2024-07-22,242.81,Paid,Basic,2024-06
INV01160,C108,2024-06-05,2024-07-05,140.99,Overdue,Enterprise,2024-06
INV01161,C053,2024-06-20,2024-07-20,552.56,Paid,Basic,2024-06
INV01162,C026,2024-06-25,2024-07-25,267.21,Paid,Basic,2024-06
INV01163,C074,2024-06-12,2024-07-12,172.61,Paid,Enterprise,2024-06
INV01164,C131,2024-06-15,2024-07-15,177.18,Paid,Basic,2024-06
INV01165,C031,2024-06-04,2024-07-04,3411.4,Paid,Basic,2024-06
INV01166,C008,2024-06-06,2024-07-06,405.17,Paid,Enterprise,2024-06
INV01167,C098,2024-06-07,2024-07-07,398.47,Overdue,Enterprise,2024-06
INV01168,C079,2024-06-12,2024-07-12,418.29,Partial,Enterprise,2024-06
INV01169,C140,2024-06-04,2024-07-04,274.52,Overdue,Enterprise,2024-06
INV01170,C122,2024-06-02,2024-07-02,227.12,Overdue,Pro,2024-06
INV01171,C118,2024-06-20,2024-07-20,6121.74,Partial,Basic,2024-06
INV01172,C100,2024-06-12,2024-07-12,214.84,Paid,Pro,2024-06
INV01173,C068,2024-06-11,2024-07-11,166.43,Paid,Enterprise,2024-06
INV01174,C017,2024-06-17,2024-07-17,337.43,Paid,Enterprise,2024-06
INV01175,C036,2024-06-15,2024-07-15,346.41,Paid,Basic,2024-06
INV01176,C006,2024-06-18,2024-07-18,208.2,Paid,Basic,2024-06
INV01177,C108,2024-06-07,2024-07-07,185.9,Overdue,Pro,2024-06
INV01178,C133,2024-06-16,2024-07-16,443.9,Paid,Pro,2024-06
INV01179,C065,2024-06-27,2024-07-27,1041.28,Paid,Enterprise,2024-06
INV01180,C121,2024-06-22,2024-07-22,200.52,Paid,Enterprise,2024-06
INV01181,C118,2024-06-23,2024-07-23,2887.41,Overdue,Pro,2024-06
INV01182,C081,2024-06-18,2024-07-18,247.8,Paid,Pro,2024-06
INV01183,C006,2024-06-21,2024-07-21,263.17,Paid,Pro,2024-06
INV01184,C068,2024-06-01,2024-07-01,161.18,Paid,Basic,2024-06
INV01185,C102,2024-06-26,2024-07-26,307.34,Paid,Pro,2024-06
INV01186,C036,2024-06-10,2024-07-10,173.01,Open,Enterprise,2024-06
INV01187,C006,2024-06-18,2024-07-18,96.47,Open,Pro,2024-06
INV01188,C089,2024-06-01,2024-07-01,760.06,Paid,Basic,2024-06
INV01189,C073,2024-06-16,2024-07-16,305.48,Paid,Pro,2024-06
INV01190,C031,2024-06-03,2024-07-03,3022.06,Overdue,Enterprise,2024-06
INV01191,C056,2024-06-03,2024-07-03,3069.25,Paid,Pro,2024-06
INV01192,C069,2024-06-06,2024-07-06,1487.51,Paid,Pro,2024-06
INV01193,C056,2024-06-18,2024-07-18,7589.73,Overdue,Basic,2024-06
INV01194,C131,2024-06-13,2024-07-13,172.95,Paid,Enterprise,2024-06
INV01195,C010,2024-06-13,2024-07-13,258.8,Paid,Enterprise,2024-06
INV01196,C101,2024-06-13,2024-07-13,409.72,Open,Basic,2024-06
INV01197,C113,2024-06-28,2024-07-28,1292.57,Paid,Basic,2024-06
INV01198,C133,2024-06-22,2024-07-22,402.62,Partial,Basic,2024-06
INV01199,C088,2024-06-01,2024-07-01,773.56,Overdue,Enterprise,2024-06
INV01200,C041,2024-06-17,2024-07-17,461.0,Paid,Pro,2024-06
INV01201,C099,2024-06-05,2024-07-05,305.34,Paid,Pro,2024-06
INV01202,C104,2024-06-05,2024-07-05,198.61,Paid,Pro,2024-06
INV01203,C074,2024-06-21,2024-07-21,136.52,Paid,Basic,2024-06
INV01204,C111,2024-06-05,2024-07-05,276.12,Open,Pro,2024-06
INV01205,C118,2024-06-20,2024-07-20,4176.38,Partial,Basic,2024-06
INV01206,C053,2024-06-12,2024-07-12,183.12,Paid,Basic,2024-06
INV01207,C082,2024-06-27,2024-07-27,3180.14,Open,Pro,2024-06
INV01208,C019,2024-06-25,2024-07-25,180.59,Paid,Pro,2024-06
INV01209,C120,2024-06-02,2024-07-02,138.12,Paid,Pro,2024-06
INV01210,C078,2024-06-23,2024-07-23,356.38,Partial,Enterprise,2024-06
INV01211,C070,2024-06-12,2024-07-12,612.57,Paid,Pro,2024-06
INV01212,C031,2024-06-11,2024-07-11,2160.8,Partial,Pro,2024-06
INV01213,C043,2024-06-04,2024-07-04,274.07,Overdue,Basic,2024-06
INV01214,C045,2024-06-09,2024-07-09,1054.67,Paid,Enterprise,2024-06
INV01215,C110,2024-06-09,2024-07-09,162.4,Overdue,Enterprise,2024-06
INV01216,C022,2024-06-20,2024-07-20,149.78,Paid,Enterprise,2024-06
INV01217,C082,2024-06-24,2024-07-24,1768.1,Paid,Pro,2024-06
INV01218,C020,2024-06-07,2024-07-07,110.83,Paid,Pro,2024-06
INV01219,C016,2024-06-15,2024-07-15,3813.93,Paid,Enterprise,2024-06
INV01220,C029,2024-06-18,2024-07-18,993.48,Overdue,Pro,2024-06
INV01221,C069,2024-06-04,2024-07-04,927.1,Paid,Pro,2024-06
INV01222,C042,2024-06-26,2024-07-26,971.43,Overdue,Pro,2024-06
INV01223,C063,2024-06-22,2024-07-22,251.52,Paid,Basic,2024-06
INV01224,C112,2024-06-12,2024-07-12,424.88,Paid,Basic,2024-06
INV01225,C036,2024-06-15,2024-07-15,80.13,Paid,Enterprise,2024-06
INV01226,C004,2024-06-16,2024-07-16,273.86,Paid,Basic,2024-06
INV01227,C115,2024-06-07,2024-07-07,193.73,Paid,Basic,2024-06
INV01228,C050,2024-06-24,2024-07-24,1183.24,Paid,Pro,2024-06
INV01229,C071,2024-06-14,2024-07-14,1486.25,Open,Enterprise,2024-06
INV01230,C126,2024-06-11,2024-07-11,1168.48,Paid,Pro,2024-06
INV01231,C018,2024-06-21,2024-07-21,199.27,Overdue,Enterprise,2024-06
INV01232,C051,2024-06-05,2024-07-05,217.67,Paid,Enterprise,2024-06
INV01233,C043,2024-06-05,2024-07-05,135.21,Paid,Enterprise,2024-06
INV01234,C050,2024-06-21,2024-07-21,1735.54,Paid,Enterprise,2024-06
INV01235,C086,2024-06-27,2024-07-27,259.05,Paid,Pro,2024-06
INV01236,C001,2024-06-23,2024-07-23,269.09,Paid,Pro,2024-06
INV01237,C125,2024-06-21,2024-07-21,134.9,Partial,Pro,2024-06
INV01238,C013,2024-06-15,2024-07-15,160.23,Overdue,Basic,2024-06
INV01239,C003,2024-06-06,2024-07-06,307.82,Paid,Basic,2024-06
INV01240,C029,2024-06-08,2024-07-08,918.0,Paid,Basic,2024-06
INV01241,C110,2024-06-07,2024-07-07,515.5,Paid,Enterprise,2024-06
INV01242,C029,2024-06-13,2024-07-13,1130.6,Overdue,Basic,2024-06
INV01243,C133,2024-06-19,2024-07-19,125.2,Paid,Pro,2024-06
INV01244,C010,2024-06-05,2024-07-05,175.82,Partial,Pro,2024-06
INV01245,C114,2024-06-22,2024-07-22,2165.42,Overdue,Pro,2024-06
INV01246,C120,2024-06-02,2024-07-02,262.86,Partial,Pro,2024-06
INV01247,C025,2024-06-11,2024-07-11,206.43,Paid,Enterprise,2024-06
INV01248,C046,2024-06-11,2024-07-11,131.23,Paid,Enterprise,2024-06
INV01249,C007,2024-06-04,2024-07-04,121.43,Overdue,Pro,2024-06
INV01250,C047,2024-06-28,2024-07-28,156.48,Open,Pro,2024-06
INV01251,C050,2024-06-08,2024-07-08,786.9,Overdue,Enterprise,2024-06
INV01252,C127,2024-06-26,2024-07-26,545.76,Paid,Enterprise,2024-06
INV01253,C067,2024-06-17,2024-07-17,785.69,Paid,Basic,2024-06
INV01254,C128,2024-07-04,2024-08-03,167.45,Partial,Pro,2024-07
INV01255,C032,2024-07-23,2024-08-22,195.47,Overdue,Pro,2024-07
INV01256,C133,2024-07-18,2024-08-17,242.31,Paid,Enterprise,2024-07
INV01257,C083,2024-07-12,2024-08-11,268.28,Paid,Enterprise,2024-07
INV01258,C074,2024-07-11,2024-08-10,203.06,Paid,Basic,2024-07
INV01259,C135,2024-07-24,2024-08-23,424.38,Overdue,Basic,2024-07
INV01260,C041,2024-07-18,2024-08-17,1057.15,Overdue,Enterprise,2024-07
INV01261,C034,2024-07-02,2024-08-01,815.78,Paid,Basic,2024-07
INV01262,C073,2024-07-24,2024-08-23,371.01,Paid,Pro,2024-07
INV01263,C057,2024-07-23,2024-08-22,166.91,Paid,Pro,2024-07
INV01264,C115,2024-07-16,2024-08-15,348.17,Paid,Enterprise,2024-07
INV01265,C047,2024-07-12,2024-08-11,153.36,Overdue,Basic,2024-07
INV01266,C099,2024-07-24,2024-08-23,214.78,Paid,Pro,2024-07
INV01267,C035,2024-07-08,2024-08-07,189.91,Partial,Basic,2024-07
INV01268,C096,2024-07-15,2024-08-14,2025.93,Partial,Basic,2024-07
INV01269,C049,2024-07-07,2024-08-06,297.73,Paid,Enterprise,2024-07
INV01270,C082,2024-07-06,2024-08-05,3206.38,Paid,Pro,2024-07
INV01271,C012,2024-07-22,2024-08-21,570.32,Paid,Enterprise,2024-07
INV01272,C128,2024-07-18,2024-08-17,370.21,Overdue,Pro,2024-07
INV01273,C047,2024-07-02,2024-08-01,71.48,Paid,Basic,2024-07
INV01274,C008,2024-07-19,2024-08-18,176.23,Partial,Pro,2024-07
INV01275,C027,2024-07-12,2024-08-11,265.23,Paid,Enterprise,2024-07
INV01276,C029,2024-07-27,2024-08-26,845.78,Paid,Basic,2024-07
INV01277,C023,2024-07-18,2024-08-17,140.47,Paid,Basic,2024-07
INV01278,C067,2024-07-09,2024-08-08,1294.66,Paid,Pro,2024-07
INV01279,C106,2024-07-18,2024-08-17,247.66,Paid,Enterprise,2024-07
INV01280,C121,2024-07-08,2024-08-07,165.0,Paid,Basic,2024-07
INV01281,C025,2024-07-28,2024-08-27,243.34,Paid,Pro,2024-07
INV01282,C013,2024-07-25,2024-08-24,165.77,Paid,Basic,2024-07
INV01283,C054,2024-07-28,2024-08-27,129.13,Paid,Pro,2024-07
INV01284,C099,2024-07-24,2024-08-23,212.67,Paid,Enterprise,2024-07
INV01285,C041,2024-07-03,2024-08-02,1244.99,Paid,Enterprise,2024-07
INV01286,C079,2024-07-10,2024-08-09,300.53,Paid,Pro,2024-07
INV01287,C137,2024-07-02,2024-08-01,367.85,Open,Basic,2024-07
INV01288,C085,2024-07-22,2024-08-21,112.67,Open,Pro,2024-07
INV01289,C126,2024-07-02,2024-08-01,673.35,Overdue,Pro,2024-07
INV01290,C056,2024-07-01,2024-07-31,2057.57,Paid,Pro,2024-07
INV01291,C102,2024-07-04,2024-08-03,101.91,Paid,Enterprise,2024-07
INV01292,C107,2024-07-06,2024-08-05,1729.48,Paid,Pro,2024-07
INV01293,C073,2024-07-09,2024-08-08,107.54,Paid,Enterprise,2024-07
INV01294,C034,2024-07-17,2024-08-16,758.83,Paid,Basic,2024-07
INV01295,C006,2024-07-09,2024-08-08,142.65,Paid,Pro,2024-07
INV01296,C009,2024-07-18,2024-08-17,88.39,Open,Pro,2024-07
INV01297,C121,2024-07-19,2024-08-18,185.94,Overdue,Basic,2024-07
INV01298,C043,2024-07-10,2024-08-09,182.02,Overdue,Enterprise,2024-07
INV01299,C109,2024-07-19,2024-08-18,2163.07,Paid,Enterprise,2024-07
INV01300,C125,2024-07-13,2024-08-12,211.66,Paid,Basic,2024-07
INV01301,C080,2024-07-06,2024-08-05,166.76,Paid,Pro,2024-07
INV01302,C073,2024-07-04,2024-08-03,164.17,Overdue,Pro,2024-07
INV01303,C113,2024-07-25,2024-08-24,1259.24,Paid,Pro,2024-07
INV01304,C118,2024-07-02,2024-08-01,4491.08,Paid,Enterprise,2024-07
INV01305,C137,2024-07-09,2024-08-08,1242.2,Paid,Enterprise,2024-07
INV01306,C031,2024-07-25,2024-08-24,3487.83,Paid,Enterprise,2024-07
INV01307,C071,2024-07-18,2024-08-17,730.35,Paid,Basic,2024-07
INV01308,C072,2024-07-21,2024-08-20,535.89,Paid,Pro,2024-07
INV01309,C104,2024-07-09,2024-08-08,242.39,Paid,Enterprise,2024-07
INV01310,C140,2024-07-13,2024-08-12,100.55,Paid,Basic,2024-07
INV01311,C078,2024-07-14,2024-08-13,182.28,Partial,Basic,2024-07
INV01312,C009,2024-07-27,2024-08-26,159.15,Paid,Enterprise,2024-07
INV01313,C017,2024-07-21,2024-08-20,181.1,Open,Enterprise,2024-07
INV01314,C056,2024-07-22,2024-08-21,3650.65,Paid,Basic,2024-07
INV01315,C029,2024-07-24,2024-08-23,1478.54,Paid,Basic,2024-07
INV01316,C115,2024-07-17,2024-08-16,114.89,Paid,Enterprise,2024-07
INV01317,C083,2024-07-01,2024-07-31,193.47,Paid,Basic,2024-07
INV01318,C006,2024-07-20,2024-08-19,281.12,Partial,Pro,2024-07
INV01319,C072,2024-07-08,2024-08-07,929.78,Open,Basic,2024-07
INV01320,C067,2024-07-26,2024-08-25,906.68,Paid,Pro,2024-07
INV01321,C005,2024-07-21,2024-08-20,316.99,Paid,Enterprise,2024-07
INV01322,C025,2024-07-15,2024-08-14,179.47,Paid,Enterprise,2024-07
INV01323,C133,2024-07-27,2024-08-26,192.22,Paid,Enterprise,2024-07
INV01324,C106,2024-07-06,2024-08-05,132.51,Paid,Pro,2024-07
INV01325,C016,2024-07-15,2024-08-14,4599.87,Paid,Pro,2024-07
INV01326,C134,2024-07-27,2024-08-26,244.94,Paid,Basic,2024-07
INV01327,C062,2024-07-02,2024-08-01,645.04,Paid,Basic,2024-07
INV01328,C048,2024-07-26,2024-08-25,563.75,Overdue,Basic,2024-07
INV01329,C061,2024-07-23,2024-08-22,174.98,Paid,Enterprise,2024-07
INV01330,C046,2024-07-28,2024-08-27,219.08,Overdue,Pro,2024-07
INV01331,C110,2024-07-02,2024-08-01,160.7,Paid,Basic,2024-07
INV01332,C020,2024-07-26,2024-08-25,242.21,Partial,Pro,2024-07
INV01333,C074,2024-07-17,2024-08-16,131.94,Paid,Pro,2024-07
INV01334,C077,2024-07-14,2024-08-13,2290.24,Paid,Basic,2024-07
INV01335,C028,2024-07-08,2024-08-07,170.13,Paid,Pro,2024-07
INV01336,C124,2024-07-15,2024-08-14,105.89,Overdue,Pro,2024-07
INV01337,C117,2024-07-14,2024-08-13,192.19,Paid,Pro,2024-07
INV01338,C117,2024-07-25,2024-08-24,212.55,Paid,Enterprise,2024-07
INV01339,C063,2024-07-22,2024-08-21,174.63,Open,Enterprise,2024-07
INV01340,C105,2024-07-28,2024-08-27,124.62,Paid,Enterprise,2024-07
INV01341,C088,2024-07-24,2024-08-23,508.11,Open,Enterprise,2024-07
INV01342,C123,2024-07-25,2024-08-24,210.91,Paid,Basic,2024-07
INV01343,C075,2024-07-09,2024-08-08,191.39,Paid,Enterprise,2024-07
INV01344,C025,2024-07-24,2024-08-23,127.04,Paid,Basic,2024-07
INV01345,C012,2024-07-02,2024-08-01,693.05,Paid,Pro,2024-07
INV01346,C102,2024-07-18,2024-08-17,301.82,Paid,Pro,2024-07
INV01347,C032,2024-07-17,2024-08-16,223.57,Paid,Basic,2024-07
INV01348,C026,2024-07-09,2024-08-08,166.12,Paid,Pro,2024-07
INV01349,C043,2024-07-27,2024-08-26,184.8,Paid,Pro,2024-07
INV01350,C114,2024-07-09,2024-08-08,1499.26,Paid,Pro,2024-07
INV01351,C055,2024-07-26,2024-08-25,174.3,Paid,Basic,2024-07
INV01352,C105,2024-07-25,2024-08-24,131.57,Paid,Pro,2024-07
INV01353,C118,2024-07-07,2024-08-06,3152.8,Paid,Enterprise,2024-07
INV01354,C064,2024-07-19,2024-08-18,226.47,Paid,Enterprise,2024-07
INV01355,C106,2024-07-01,2024-07-31,237.11,Paid,Basic,2024-07
INV01356,C050,2024-07-28,2024-08-27,829.68,Paid,Pro,2024-07
INV01357,C028,2024-07-01,2024-07-31,123.73,Partial,Enterprise,2024-07
INV01358,C052,2024-07-16,2024-08-15,292.75,Paid,Enterprise,2024-07
INV01359,C017,2024-07-10,2024-08-09,228.97,Partial,Basic,2024-07
INV01360,C125,2024-08-03,2024-09-02,388.05,Overdue,Pro,2024-08
INV01361,C051,2024-08-16,2024-09-15,142.9,Paid,Enterprise,2024-08
INV01362,C080,2024-08-17,2024-09-16,102.29,Open,Enterprise,2024-08
INV01363,C066,2024-08-09,2024-09-08,871.11,Paid,Basic,2024-08
INV01364,C103,2024-08-16,2024-09-15,565.7,Paid,Enterprise,2024-08
INV01365,C048,2024-08-10,2024-09-09,735.72,Paid,Enterprise,2024-08
INV01366,C074,2024-08-02,2024-09-01,214.32,Paid,Pro,2024-08
INV01367,C113,2024-08-13,2024-09-12,951.86,Paid,Pro,2024-08
INV01368,C018,2024-08-28,2024-09-27,149.84,Paid,Pro,2024-08
INV01369,C083,2024-08-18,2024-09-17,224.44,Paid,Basic,2024-08
INV01370,C042,2024-08-28,2024-09-27,707.44,Partial,Basic,2024-08
INV01371,C018,2024-08-24,2024-09-23,151.79,Overdue,Enterprise,2024-08
INV01372,C129,2024-08-23,2024-09-22,134.92,Paid,Pro,2024-08
INV01373,C112,2024-08-26,2024-09-25,486.56,Open,Pro,2024-08
INV01374,C024,2024-08-23,2024-09-22,119.42,Overdue,Enterprise,2024-08
INV01375,C032,2024-08-26,2024-09-25,153.27,Paid,Basic,2024-08
INV01376,C077,2024-08-23,2024-09-22,2910.72,Partial,Enterprise,2024-08
INV01377,C010,2024-08-15,2024-09-14,151.79,Paid,Enterprise,2024-08
INV01378,C019,2024-08-12,2024-09-11,142.24,Open,Enterprise,2024-08
INV01379,C009,2024-08-21,2024-09-20,276.22,Paid,Pro,2024-08
INV01380,C127,2024-08-15,2024-09-14,1290.0,Open,Basic,2024-08
INV01381,C036,2024-08-14,2024-09-13,177.2,Partial,Enterprise,2024-08
INV01382,C051,2024-08-09,2024-09-08,344.71,Paid,Basic,2024-08
INV01383,C126,2024-08-18,2024-09-17,866.01,Overdue,Basic,2024-08
INV01384,C069,2024-08-24,2024-09-23,1191.74,Overdue,Enterprise,2024-08
INV01385,C104,2024-08-13,2024-09-12,95.05,Paid,Pro,2024-08
INV01386,C009,2024-08-23,2024-09-22,225.2,Paid,Pro,2024-08
INV01387,C126,2024-08-10,2024-09-09,1150.57,Overdue,Basic,2024-08
INV01388,C057,2024-08-04,2024-09-03,205.97,Paid,Enterprise,2024-08
INV01389,C081,2024-08-20,2024-09-19,209.83,Paid,Enterprise,2024-08
INV01390,C054,2024-08-01,2024-08-31,229.91,Paid,Pro,2024-08
INV01391,C124,2024-08-06,2024-09-05,470.08,Paid,Enterprise,2024-08
INV01392,C003,2024-08-03,2024-09-02,99.53,Overdue,Basic,2024-08
INV01393,C070,2024-08-14,2024-09-13,364.82,Overdue,Basic,2024-08
INV01394,C071,2024-08-14,2024-09-13,842.39,Paid,Enterprise,2024-08
